22272,Sphere,1,100,2011-05-16 16:32:11.963929+00,0,f9d1464d-82dd-33a4-a4eb-ea94b6a70e6b
38334,Andrea Falconiero,1,97,2011-05-16 16:32:11.963929+00,0,8269c9f8-17a4-3f14-b3f2-89ac71d8c6d0
217210,Hollywood Ending,1,64,2011-05-16 16:32:11.963929+00,0,41295c77-27d3-3a00-805a-5a54565cec23
352750,Lee Jones,1,227,2011-05-16 16:32:11.963929+00,0,5885bc4b-ef81-35fc-b614-4b46a9a9056a
341035,manzo,1,417,2011-05-16 16:32:11.963929+00,0,8758349e-078d-3a1e-9f2f-8ba0a090e4ef
147064,Indiadrop,1,24,2011-05-16 16:32:11.963929+00,0,d0b4b2e2-b4ae-3065-a8f7-75849ceba0a8
188984,Gaida,1,22,2011-05-16 16:32:11.963929+00,0,e7bc1c82-f23c-3f1b-8968-129fd09c8036
362142,Nicholas Sauser,1,8,2011-05-16 16:32:11.963929+00,0,7221ad46-ddb0-3ba4-82d7-811a790304be
5420,Kenny Barron,1,876,2011-05-16 16:32:11.963929+00,0,8907e0c6-f475-3306-91b8-110f3d11424e
322493,Amsterdam Shaun,1,4,2011-05-16 16:32:11.963929+00,0,fb1fb64c-e9da-394c-b960-725164fe894e
99168,Vicky Vale,1,194,2011-05-16 16:32:11.963929+00,0,634a5012-5a96-3718-b757-5eb21b9e9a41
185717,Funky Diamonds,1,161,2011-05-16 16:32:11.963929+00,0,83fbf2c4-3c16-31c0-86b4-73ae249d5d26
101626,Wayne County and the Back Street Boys,1,26,2011-05-16 16:32:11.963929+00,0,2966a1e8-57c5-392d-90f0-29732b6d8d6a
327734,The Outcasts,1,390,2011-05-16 16:32:11.963929+00,0,a12d998b-bbc3-3b9c-aa38-c48088b321d0
190077,Мария Нейкова,1,12,2011-05-16 16:32:11.963929+00,0,8ee838ab-efe8-31a8-84f2-f590c3157c8a
11998,Kelly Price,1,446,2011-05-16 16:32:11.963929+00,0,9d01916b-3246-3da6-b47a-8a167c9c471d
784,Lou Bega,1,1089,2011-05-16 16:32:11.963929+00,0,50490346-ee7c-3306-ae2c-f33ee84606ad
1294,Lighthouse,1,658,2011-05-16 16:32:11.963929+00,0,fea4babd-b0bd-3b20-b66a-e21eda54548e
266345,The Smart Set,1,30,2011-05-16 16:32:11.963929+00,0,14b227b4-071b-3563-be64-305dd7bd971b
3578,Anthrophobia,1,94,2011-05-16 16:32:11.963929+00,0,91745f7b-8c1d-310a-a92f-4a1f0df18d01
76157,Bacon Popper,1,198,2011-05-16 16:32:11.963929+00,0,ac7be0a8-02c5-34b1-9269-cf28f34d1af5
61539,Boo Hewerdine,1,423,2011-05-16 16:32:11.963929+00,0,c558d845-b2b3-32fa-b294-8f2e2d7a6260
1318,Luis Miguel,1,1683,2011-05-16 16:32:11.963929+00,0,c458051e-c090-3518-b46a-8e1862ec1acd
330067,Steve A. Jerkin,1,8,2011-05-16 16:32:11.963929+00,0,044f5070-e4f4-3329-ab92-ec8f731cb7fd
171846,Mike Brady,1,136,2011-05-16 16:32:11.963929+00,0,202542a1-08fd-304a-80a2-d0821c779133
176151,Aunty Jack,1,186,2011-05-16 16:32:11.963929+00,0,dad35ab2-dba5-3bbf-b10c-78ed99311ecf
284578,Jack Goldbird,1,13,2011-05-16 16:32:11.963929+00,0,f14e0d0c-dcc4-3734-9a36-77a26e2fb045
44,Built to Spill,1,2939,2011-05-16 16:32:11.963929+00,0,525d6981-e580-384c-b36e-a246a1af49b8
228791,enLounge,1,12,2011-05-16 16:32:11.963929+00,0,f3599f69-d96d-3df9-a529-decc09999657
5246,Chris Potter,1,636,2011-05-16 16:32:11.963929+00,0,97463037-f2ad-3882-a984-67cdb5a7b65a
261977,Melodica,1,18,2011-05-16 16:32:11.963929+00,0,56f89464-c374-3c81-b789-a5c2384f383b
261742,Kenny & Amanda Smith Band,1,131,2011-05-16 16:32:11.963929+00,0,1d1c3739-1dbb-3c5a-a4b3-9da24ea157fa
54165,Reign Of Erebus,1,66,2011-05-16 16:32:11.963929+00,0,2192b0fc-a4fa-3f14-88b8-af45422b6b54
244969,Rayan,1,6,2011-05-16 16:32:11.963929+00,0,f1985700-5b7a-3cdd-a066-56aa66fc7384
25,Pavement,1,3475,2011-05-16 16:32:11.963929+00,0,e9c2a915-a050-35ec-99d0-a2316454ab0f
155951,Nicole & Hugo,1,213,2011-05-16 16:32:11.963929+00,0,e19f1def-e1c3-346c-af3a-49b0318e5e61
270433,Dzintars: The Latvian Women's Choir,1,34,2011-05-16 16:32:11.963929+00,0,06cfe167-89c9-3d12-9e21-103306ba7d43
96465,Eternal Basement,1,130,2011-05-16 16:32:11.963929+00,0,4f6336b2-840b-30c3-b9d9-70cd591238f9
230564,Los Sindys,1,2,2011-05-16 16:32:11.963929+00,0,92f00aeb-41a2-30ce-b5b3-b03d48d6194f
247501,Jyve V,1,26,2011-05-16 16:32:11.963929+00,0,8f883ae2-e015-30be-89c8-53d3c69f09e2
936,Bree Sharp,1,83,2011-05-16 16:32:11.963929+00,0,7f192928-1337-3716-810b-4707af857895
118286,Ruth Jacott,1,696,2011-05-16 16:32:11.963929+00,0,84c819a8-6c28-3f8d-be18-26b7282dd1aa
74912,Malcolm Yelvington,1,232,2011-05-16 16:32:11.963929+00,0,48d1d958-5f79-36e5-8099-dd7255643456
253519,Gilberto Gil Umbelina,1,2,2011-05-16 16:32:11.963929+00,0,e3549544-ee57-31fc-ac48-471d14d5626a
2914,Autechre,1,3637,2011-05-16 16:32:11.963929+00,0,b0ca72ab-71e4-33b9-a2d0-bfacf791a104
64273,Lars Berghagen,1,331,2011-05-16 16:32:11.963929+00,0,00348d7d-f742-3d43-b48a-672747dfb1a3
1108,Quasi,1,933,2011-05-16 16:32:11.963929+00,0,a8f7f700-7a1b-381b-8264-04c0573c7354
6043,Floorpunch,1,129,2011-05-16 16:32:11.963929+00,0,d6a9334c-90f8-305b-aa9b-8e981d5850e9
971,Mr. Oizo,1,1307,2011-05-16 16:32:11.963929+00,0,6a21614c-ce9b-3836-b201-8b77b5e11877
11358,Bola,1,301,2011-05-16 16:32:11.963929+00,0,3e04c3b3-eee4-3bf0-8dda-e6716f500e7e
4300,Joni James,1,1559,2011-05-16 16:32:11.963929+00,0,c6a09adc-93c4-321d-b9ea-bb8c8ec5d120
142,George Michael,1,4906,2011-05-16 16:32:11.963929+00,0,db07b244-3013-3997-8f3a-23c51537b1fa
265742,United Bible Studies,1,331,2011-05-16 16:32:11.963929+00,0,1ebb2b08-beca-3794-9d10-71bbec577bb0
154565,Gelgoleth,1,4,2011-05-16 16:32:11.963929+00,0,f2058e37-f445-32d1-a521-52ef9164f221
141218,Fernanda Abreu,1,446,2011-05-16 16:32:11.963929+00,0,bfaa2605-e0e3-3a86-9270-48310a2efa13
319038,Mark Reeder,1,69,2011-05-16 16:32:11.963929+00,0,d656573d-3722-3a3e-8995-21b2466eb69f
76957,Giancarlo Barigozzi,1,47,2011-05-16 16:32:11.963929+00,0,34b3c2e2-f899-37c1-8d51-c08e7d85287e
341566,Circus,1,143,2011-05-16 16:32:11.963929+00,0,97ee8ef5-00a8-3c0b-bf7f-1006f18ed249
168241,Ungdumshälsan,1,27,2011-05-16 16:32:11.963929+00,0,bdbdc21d-68bb-383a-9ed7-3b5b4a9f3de5
344036,Keg Killers,1,2,2011-05-16 16:32:11.963929+00,0,c43fc658-e628-33d6-beb7-43df824cf80a
90549,Bloodbath,1,596,2011-05-16 16:32:11.963929+00,0,9392e1a0-98e7-32ae-9f30-5d3811d7c7e6
45,Cadallaca,1,118,2011-05-16 16:32:11.963929+00,0,b60d3b3e-f441-37ca-9464-d5af9d4b390f
304711,Steve Dorff and Friends,1,2,2011-05-16 16:32:11.963929+00,0,b2a64846-5d1f-3676-84bb-6fbf238026c3
166375,Orcheste Cinema,1,2,2011-05-16 16:32:11.963929+00,0,fb963fc2-60b7-37ca-b2f3-76276bfc1514
146214,mr. gravity,1,12,2011-05-16 16:32:11.963929+00,0,5ae21273-5db0-3013-a8f9-735ce77d5f14
266682,Eddie Dugosh,1,10,2011-05-16 16:32:11.963929+00,0,68fbeb1f-13fc-3534-b427-0c08a8d76c55
38269,Devils Brigade,1,54,2011-05-16 16:32:11.963929+00,0,2216281a-d9d5-3056-b164-fa9c53698973
242128,Daphné,1,310,2011-05-16 16:32:11.963929+00,0,4a46deb7-3970-30db-95cc-fb351a352081
68375,The Klezmatics,1,771,2011-05-16 16:32:11.963929+00,0,78c3c8f6-1c29-342e-bb3a-08a616aecb60
1605,Scorpions,1,14015,2011-05-16 16:32:11.963929+00,0,a7214ea1-4a20-346f-9d17-fbe178c7bce8
224856,Esthetic Education,1,205,2011-05-16 16:32:11.963929+00,0,8a4a2316-bf2f-3559-905f-29c7eb7471ea
64249,Carola,1,1453,2011-05-16 16:32:11.963929+00,0,e0632632-493a-3c70-bbbe-7a4c8545ce12
165940,Nadieh,1,248,2011-05-16 16:32:11.963929+00,0,04f89b9c-0753-3862-be48-a72e4e6842be
7816,Michael Gira,1,341,2011-05-16 16:32:11.963929+00,0,fdac5837-4541-3095-85b0-7b97dfcce3d8
251182,Cabine C,1,26,2011-05-16 16:32:11.963929+00,0,a945120f-e53c-3295-ade0-3d57fe66758a
498,Crazy Town,1,656,2011-05-16 16:32:11.963929+00,0,c9a951b9-eff2-3cd4-95fa-e04186dde30a
52122,Yagya,1,509,2011-05-16 16:32:11.963929+00,0,1ae044a6-91f3-346a-9a3a-1b425f2ed980
325292,Charlie Kunz,1,333,2011-05-16 16:32:11.963929+00,0,a8ff3ec2-ad4b-3e01-ad34-3e56e1366910
71378,Tales From the Hardside,1,74,2011-05-16 16:32:11.963929+00,0,b8ce1679-958e-3de4-b521-9073aec22639
355033,The Chosen Few,1,322,2011-05-16 16:32:11.963929+00,0,09239615-4794-30c0-9ab8-c73c2480612c
6045,Man Will Surrender,1,76,2011-05-16 16:32:11.963929+00,0,36df6b40-5037-36af-bb7f-6ee7554edbea
124075,Deborah Wilson,1,73,2011-05-16 16:32:11.963929+00,0,582067d1-686b-31d9-9b13-4daf7b50daa6
1378,Tracy Bonham,1,641,2011-05-16 16:32:11.963929+00,0,dc900193-d729-3ce9-86fe-784bbdc8bbcb
6867,Liam Clancy,1,455,2011-05-16 16:32:11.963929+00,0,0fd49a01-e42f-3d75-8a70-3b452b87ef48
170016,Poul Bundgaard,1,365,2011-05-16 16:32:11.963929+00,0,fb4a2032-56ec-309a-ac48-f146af6a55bf
999,The Mighty Mighty Bosstones,1,1365,2011-05-16 16:32:11.963929+00,0,b171767e-80f7-3a2d-a23e-ed539549f056
72171,Wat Tyler,1,686,2011-05-16 16:32:11.963929+00,0,ed19c1d8-37b0-3a6b-91ad-953c152a640a
1560,Bloodhound Gang,1,2199,2011-05-16 16:32:11.963929+00,0,b53e6027-d749-338f-a288-16f3f6f1baa4
47528,Manes,1,422,2011-05-16 16:32:11.963929+00,0,deafff7c-8209-36b2-ae0f-1c261a28ebde
327,Peter Cetera,1,1022,2011-05-16 16:32:11.963929+00,0,f620bde7-64d8-3e4c-924f-d429324f0747
121481,Louis Moreau Gottschalk,1,622,2011-05-16 16:32:11.963929+00,0,ee421aa2-8904-36b2-871c-ed67a3b92b92
277650,The Haywards,1,124,2011-05-16 16:32:11.963929+00,0,813e60f1-2a11-36ed-aa61-f9ccac23b45e
808,Simply Red,1,5868,2011-05-16 16:32:11.963929+00,0,e0afadab-052a-3c7c-8fe4-ecf9d0c6cec1
126774,Ee,1,175,2011-05-16 16:32:11.963929+00,0,7f182bf7-2426-3f9a-843c-1d1027e0ac54
382,Atari Teenage Riot,1,1524,2011-05-16 16:32:11.963929+00,0,cf27fa1e-f9c4-30ef-b558-9be1b6548875
241618,Ken Lazarus,1,162,2011-05-16 16:32:11.963929+00,0,02465296-ab2a-3d15-85e9-ee3aea997950
2632,Men at Work,1,2136,2011-05-16 16:32:11.963929+00,0,6b2897d6-04f0-3782-9187-4ea88036fcfc
1418,Tangerine Dream,1,18057,2011-05-16 16:32:11.963929+00,0,97163052-faef-3235-aee9-4cecc605eddb
11170,AFI,1,2373,2011-05-16 16:32:11.963929+00,0,c74d14a5-cf31-363f-994a-faebbdfec096
12290,莫文蔚,1,1491,2011-05-16 16:32:11.963929+00,0,bba6af5f-b1f5-3669-a022-2191dafc971c
1321,Natalie Merchant,1,2012,2011-05-16 16:32:11.963929+00,0,1a4c7e35-cb28-3295-b509-3653cf507888
90946,Zjef Vanuytsel,1,313,2011-05-16 16:32:11.963929+00,0,482f0534-d20e-3695-934c-a11c4dc8fc9f
668,Mellow Trax,1,418,2011-05-16 16:32:11.963929+00,0,ee59222c-42f5-335e-8bc6-b0610e3e576f
310,Bryan Ferry,1,5281,2011-05-16 16:32:11.963929+00,0,68f18788-786a-39eb-997d-8178a79ea293
70313,Gustaw Lutkiewicz,1,9,2011-05-16 16:32:11.963929+00,0,8fe51ede-ada8-34e0-b2a9-fe838909108a
88833,King Oliver,1,947,2011-05-16 16:32:11.963929+00,0,7e4847d7-973d-32aa-a2e7-7770f2d0a8f1
5442,Jorge Dalto & The Interamerican Band,1,19,2011-05-16 16:32:11.963929+00,0,fefef56d-d5eb-3511-add3-63750ac8ae12
313720,Afro Kolektyw,1,388,2011-05-16 16:32:11.963929+00,0,7e3bc54c-91a7-3025-901e-45096b9e53c5
5212,Y & T,1,67,2011-05-16 16:32:11.963929+00,0,662c2240-de72-3548-9224-199afd294c7e
62330,mewithoutYou,1,956,2011-05-16 16:32:11.963929+00,0,61088d62-5fb5-3ff8-867f-4cc648f1268b
6254,Giora Feidman,1,1263,2011-05-16 16:32:11.963929+00,0,3ce8abba-cdc5-3f9e-b7f4-a78b3308c0ba
1049,LeAnn Rimes,1,2617,2011-05-16 16:32:11.963929+00,0,dfb6c448-dadd-33e6-97d5-962cad9d3d0c
49278,Hans Teeuwen,1,368,2011-05-16 16:32:11.963929+00,0,49ca6d9b-6732-334e-8e62-4759ab3c4dbc
3634,Fiona Joyce,1,147,2011-05-16 16:32:11.963929+00,0,c0340068-91b7-3423-bbb7-eb13a4533eb5
806,Dune,1,978,2011-05-16 16:32:11.963929+00,0,d92e7255-b1c4-3f17-90b3-35669b266032
110151,Tröckener Kecks,1,625,2011-05-16 16:32:11.963929+00,0,104086c2-2659-3dac-a877-e17c3779f112
7069,Dubadelic,1,65,2011-05-16 16:32:11.963929+00,0,256036af-e65f-3b48-a371-871ab2beaf1a
240486,Chris Brown,1,3311,2011-05-16 16:32:11.963929+00,0,a884ee3d-f0c8-3cec-9546-73b9b528ad61
1158,The Smiths,1,8720,2011-05-16 16:32:11.963929+00,0,972cc02f-a426-30ae-8c7d-9136114e8c08
121132,Caravelli,1,721,2011-05-16 16:32:11.963929+00,0,dc5c061a-d1b6-3ff3-92ba-7a77535b6e35
38038,Club Nouveau,1,492,2011-05-16 16:32:11.963929+00,0,e59f31f1-dc15-38b9-a029-5f59b0e58af6
1413,GusGus,1,1910,2011-05-16 16:32:11.963929+00,0,af0e5fd3-ce24-3209-822e-4aa83e6ed0d1
807,Jewel,1,3496,2011-05-16 16:32:11.963929+00,0,71631a89-ad4c-3615-a72c-5d46fdd10f3c
1230,王菲,1,5411,2011-05-16 16:32:11.963929+00,0,c6f44167-5a1a-35e9-acd8-7db10fc72c27
37,Garbage,1,6629,2011-05-16 16:32:11.963929+00,0,c5511c1c-1d94-3ab7-bc31-d977457d543f
685,Corona,1,2047,2011-05-16 16:32:11.963929+00,0,e4a8a735-ae6d-3ca4-b97f-b036dfecd8db
322502,Outlaw Blood,1,63,2011-05-16 16:32:11.963929+00,0,8a5aa1a0-b532-3ef8-ad5b-d0068d98375c
1660,Judas Priest,1,12823,2011-05-16 16:32:11.963929+00,0,70272780-c5d2-33d0-a615-b9b5c34c0607
166357,Jody McBrayer,1,78,2011-05-16 16:32:11.963929+00,0,d309dba6-eb23-3d99-b654-375a0e097c2f
347693,Alpheus,1,167,2011-05-16 16:32:11.963929+00,0,511f435b-7aa2-3aba-9069-64ef16aad2bb
1616,Tina Turner,1,7333,2011-05-16 16:32:11.963929+00,0,08a72de7-0a44-3095-be2e-aa0545056d60
1102,Liz Phair,1,2122,2011-05-16 16:32:11.963929+00,0,72ecbc5c-3969-3962-bc8d-58e0c15bede3
347,Nine Inch Nails,1,18472,2011-05-16 16:32:11.963929+00,0,19fe2154-9a0c-3ad5-a736-b46beea954d4
11814,The Manhattan Transfer,1,2478,2011-05-16 16:32:11.963929+00,0,9ae3e68c-b44c-3c96-ba1f-a5c519aaab0f
1128,Jacques Brel,1,6196,2011-05-16 16:32:11.963929+00,0,d94d9ae6-1d26-30f0-a621-aa6be76f1e6e
38,Hole,1,1987,2011-05-16 16:32:11.963929+00,0,466a4327-45de-310c-a883-b0be794e260d
6046,108,1,257,2011-05-16 16:32:11.963929+00,0,9e0f5f1b-17bb-3eda-a679-17328c63953d
1632,George Strait,1,3832,2011-05-16 16:32:11.963929+00,0,1b528321-909e-3ff5-87bf-980105dd6b28
5651,Soilent Green,1,284,2011-05-16 16:32:11.963929+00,0,402ca8a1-7e69-374c-8f13-1b69b9dea43c
2915,Sash!,1,2823,2011-05-16 16:32:11.963929+00,0,61bbf0c9-8c74-3cb5-b44c-85c662faedc6
186,Kansas,1,5282,2011-05-16 16:32:11.963929+00,0,705963fe-aed0-3067-bf6f-240a53c0a558
305,Blind Melon,1,1819,2011-05-16 16:32:11.963929+00,0,c891596f-5584-3022-804b-717f04c64edf
1434,The Cars,1,4094,2011-05-16 16:32:11.963929+00,0,a91a136c-484d-3cb3-8866-ac77ef54dc7c
335651,Groovilicious,1,72,2011-05-16 16:32:11.963929+00,0,a350f0d2-b904-3cb3-a984-2b027b74a1c2
340156,Foreign Islands,1,59,2011-05-16 16:32:11.963929+00,0,9c3dbe76-abd9-3b62-b762-c2efaba0f798
219368,Xis,1,104,2011-05-16 16:32:11.963929+00,0,007e4227-675d-3903-ac24-ff804ac560c2
1160,Alison Moyet,1,2536,2011-05-16 16:32:11.963929+00,0,583b95e1-c345-3870-8b4b-4b22067b588c
309944,X Vortex,1,4,2011-05-16 16:32:11.963929+00,0,56cdd4ad-f762-3d44-a8b9-1795a9258bd3
267480,Lille Eris,1,21,2011-05-16 16:32:11.963929+00,0,63bd3b49-acfe-39b4-9c79-ade86cfd77c9
2085,Cocteau Twins,1,2917,2011-05-16 16:32:11.963929+00,0,8fcdfdc4-094f-3fcf-a90e-c3a2dd82dd8b
228627,Vomit Remnants,1,286,2011-05-16 16:32:11.963929+00,0,5ad0aae1-889a-3a18-a16f-9143c64f7b39
323253,The High Beams,1,22,2011-05-16 16:32:11.963929+00,0,4eb30e35-8770-3f01-964e-36dea09d2263
1614,808 State,1,2409,2011-05-16 16:32:11.963929+00,0,3193e1dc-075b-34d8-adaa-6c1f401249c8
1435,Cream,1,6150,2011-05-16 16:32:11.963929+00,0,900ded5c-de6f-340e-9d98-b4c3e7be58d0
259775,Blood of the Martyr,1,23,2011-05-16 16:32:11.963929+00,0,f303330f-e01c-3d68-9fb2-ba80df5f438d
307,Áine Minogue,1,500,2011-05-16 16:32:11.963929+00,0,143f9d8e-3617-3df5-881a-3599229c0211
1013,Stabbing Westward,1,881,2011-05-16 16:32:11.963929+00,0,531060df-b02a-366a-a4d8-e7d42b01e704
132,The Temptations,1,9276,2011-05-16 16:32:11.963929+00,0,cf35c13e-96e8-33bb-bdb3-b597ae566f58
482,Alice in Chains,1,4748,2011-05-16 16:32:11.963929+00,0,20e0678a-a698-3c44-a06f-5ee6547d7db3
1345,Right Said Fred,1,1569,2011-05-16 16:32:11.963929+00,0,eb2c1428-2e8c-3b61-9b35-c68edc4e1147
311602,12 Tree,1,14,2011-05-16 16:32:11.963929+00,0,5ebadb3e-29fd-340c-926d-07576f228545
7981,The Forgotten Rebels,1,496,2011-05-16 16:32:11.963929+00,0,e3e6a5e9-7320-30b2-a3ba-77f5df5faa09
1569,Save Ferris,1,314,2011-05-16 16:32:11.963929+00,0,fd5f8608-7506-3a1c-a37d-7b693c5752df
717,La Bouche,1,1637,2011-05-16 16:32:11.963929+00,0,0a91cd23-288d-3335-bb9a-8db04356086e
286272,Simple D.S.N.,1,4,2011-05-16 16:32:11.963929+00,0,2d0b124d-89dd-324f-8871-c65fd4beab42
208147,Lisa Christ Superstar,1,4,2011-05-16 16:32:11.963929+00,0,3e342b9a-2938-3806-b165-3d16f62b9974
354664,Mizrabul Bar Stuards,1,4,2011-05-16 16:32:11.963929+00,0,822ea096-5941-35d8-baac-886baa5c9fe5
256823,Lunarsea,1,197,2011-05-16 16:32:11.963929+00,0,cba6fc1b-028d-386d-a82a-4f3143152b00
